cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
FP1_023,Dark Cultist,Naxxramas,Minion,Common,Deathrattle,1,Priest,,3,4,3,True,,Phroilan Gardner,<b>Deathrattle:</b> Give a random friendly minion +3 Health.,The Cult of the Damned has found it's best not to mention their name when recruiting new cultists.,enUS
FP1_009,Deathlord,Naxxramas,Minion,Rare,Taunt#Deathrattle,2,,,3,8,2,True,,Ben Olson,<b>Taunt. Deathrattle:</b> Your opponent puts a minion from their deck into the battlefield.,"""Rise from your grave!"" - Kel'Thuzad",enUS
FP1_018,Duplicate,Naxxramas,Spell,Common,Secret,1,Mage,,3,,,True,,Alex Garner,"<b>Secret:</b> When a friendly minion dies, put 2 copies of it into your hand.",The one time when duping cards won't get your account banned!,enUS
NAX12_04,Enrage,Naxxramas,Spell,,,0,,,3,,,,,,Give your hero +6 Attack this turn.,,enUS
NAX10_02,Hook,Naxxramas,Weapon,,Deathrattle,1,,,3,,5,,,,<b>Deathrattle:</b> Put this weapon into your hand.,,enUS
NAX10_02H,Hook,Naxxramas,Weapon,,Deathrattle#Windfury,2,,,3,,4,,,,"<b>Windfury</b>
<b>Deathrattle:</b> Put this weapon into your hand.",,enUS
NAX9_02,Lady Blaumeux,Naxxramas,Minion,Legendary,,0,,,3,7,1,,,,Your hero is <b>Immune</b>.,,enUS
NAX9_02H,Lady Blaumeux,Naxxramas,Minion,Legendary,,0,,,3,7,2,,,,Your hero is <b>Immune</b>.,,enUS
NAX7_04,Massive Runeblade,Naxxramas,Weapon,,,0,,,3,,5,,,,Deals double damage to heroes.,,enUS
NAX7_04H,Massive Runeblade,Naxxramas,Weapon,,,0,,,3,,10,,,,Deals double damage to heroes.,,enUS
NAX11_04,Mutating Injection,Naxxramas,Spell,,,0,,,3,,,,,,Give a minion +4/+4 and <b>Taunt</b>.,,enUS
NAX9_05,Runeblade,Naxxramas,Weapon,,,0,,,3,,1,,,,Has +3 Attack if the other Horsemen are dead.,,enUS
NAX9_05H,Runeblade,Naxxramas,Weapon,,,0,,,3,,2,,,,Has +6 Attack if the other Horsemen are dead.,,enUS
FP1_005,Shade of Naxxramas,Naxxramas,Minion,Epic,Stealth,1,,,3,2,2,True,,Ittoku Seta,"<b>Stealth.</b> At the start of your turn, gain +1/+1.",The Shades of Naxxramas <i>hate</i> the living. They even have a slur they use to refer them: <i>Livers</i>.,enUS
NAX9_04,Sir Zeliek,Naxxramas,Minion,Legendary,,0,,,3,7,1,,,,Your hero is <b>Immune</b>.,,enUS
NAX9_04H,Sir Zeliek,Naxxramas,Minion,Legendary,,0,,,3,7,2,,,,Your hero is <b>Immune</b>.,,enUS
NAXM_002,Skeletal Smith,Naxxramas,Minion,,Deathrattle,1,,,3,3,4,,,,<b>Deathrattle:</b> Destroy your opponent's weapon.,,enUS
NAX8_04t,Spectral Warrior,Naxxramas,Minion,,,0,,,3,4,0,,,,"At the start of your turn, deal 1 damage to your hero.",,enUS
FP1_027,Stoneskin Gargoyle,Naxxramas,Minion,Common,,0,,,3,4,1,True,,Matt Smith,"At the start of your turn, restore this minion to full Health.",Stoneskin Gargoyles love freeze tag.,enUS
NAX9_03,Thane Korth'azz,Naxxramas,Minion,Legendary,,0,,,3,7,1,,,,Your hero is <b>Immune</b>.,,enUS
NAX9_03H,Thane Korth'azz,Naxxramas,Minion,Legendary,,0,,,3,7,2,,,,Your hero is <b>Immune</b>.,,enUS
NAX8_04,Unrelenting Warrior,Naxxramas,Minion,,Deathrattle,1,,,3,4,3,,,,<b>Deathrattle:</b> Summon a Spectral Warrior for your opponent.,,enUS
NAX3_02,Web Wrap,Naxxramas,Hero Power,,,0,,,3,,,,,,"<b>Hero Power</b>
Return a random enemy minion to your opponent's hand.",,enUS
NAX2_05,Worshipper,Naxxramas,Minion,,Aura#InvisibleDeathrattle,2,,,3,4,1,,,,Your hero has +1 Attack on your turn.,,enUS
NAX2_05H,Worshipper,Naxxramas,Minion,,Aura#InvisibleDeathrattle,2,,,3,4,2,,,,Your hero has +3 Attack on your turn.,,enUS
FP1_026,Anub'ar Ambusher,Naxxramas,Minion,Common,Deathrattle,1,Rogue,,4,5,5,True,,Nate Bowden,<b>Deathrattle:</b> Return a random friendly minion to your hand.,"Originally he was called ""Anub'ar Guy who bounces a guy back to your hand"", but it lacked a certain zing.",enUS
FP1_031,Baron Rivendare,Naxxramas,Minion,Legendary,Aura,1,,,4,7,1,True,,Ralph Horsley,Your minions trigger their <b>Deathrattles</b> twice.,There used to be five Horsemen but one of them left because a job opened up in the deadmines and the benefits were better.,enUS
FP1_021,Death's Bite,Naxxramas,Weapon,Common,Deathrattle,1,Warrior,,4,,4,True,,Jim Nelson,<b>Deathrattle:</b> Deal 1 damage to all minions.,"""Take a bite outta Death."" - McScruff the Deathlord",enUS
NAX6_03,Deathbloom,Naxxramas,Spell,,,0,,,4,,,,,,Deal $5 damage to a minion. Summon a Spore.,,enUS
NAX15_03n,Guardian of Icecrown,Naxxramas,Minion,,Taunt,1,,,4,3,3,,,,<b>Taunt</b>,,enUS
NAX15_03t,Guardian of Icecrown,Naxxramas,Minion,,Taunt,1,,,4,5,5,,,,<b>Taunt</b>,,enUS
NAX10_03,Hateful Strike,Naxxramas,Hero Power,,,0,,,4,,,,,,"<b>Hero Power</b>
Destroy a minion.",,enUS
NAX10_03H,Hateful Strike,Naxxramas,Hero Power,,,0,,,4,,,,,,"<b>Hero Power</b>
Destroy a minion.",,enUS
NAXM_001,Necroknight,Naxxramas,Minion,,Deathrattle,1,,,4,6,5,,,,<b>Deathrattle:</b> Destroy the minions next to this one as well.,,enUS
FP1_007t,Nerubian,Naxxramas,Minion,Rare,,0,,,4,4,4,,,,,,enUS
FP1_019,Poison Seeds,Naxxramas,Spell,Common,,0,Druid,,4,,,True,,Brian Despain,Destroy all minions and summon 2/2 Treants to replace them.,"""Poisonseed Bagel"" is the least popular bagel at McTiggin's Druidic Bagel Emporium.",enUS
FP1_022,Voidcaller,Naxxramas,Minion,Common,Deathrattle,1,Warlock,,4,4,3,True,Demon,Robb Shoberg,<b>Deathrattle:</b> Put a random Demon from your hand into the battlefield.,"""Void!  Here, void!  Here, buddy!""",enUS
FP1_016,Wailing Soul,Naxxramas,Minion,Rare,Battlecry,1,,,4,5,3,True,,Glenn Rane,<b>Battlecry: Silence</b> your other minions.,"This soul just <i>wails</i> on you. Dang, soul, let up already.",enUS
FP1_015,Feugen,Naxxramas,Minion,Legendary,Deathrattle,1,,,5,7,4,True,,Dany Orizio,"<b>Deathrattle:</b> If Stalagg also died this game, summon Thaddius.",Feugen is sad because everyone likes Stalagg better.,enUS
NAX13_04H,Feugen,Naxxramas,Minion,Legendary,,0,,,5,7,4,,,,,,enUS
NAX14_03,Frozen Champion,Naxxramas,Minion,,Aura,1,,,5,10,2,,,,Permanently Frozen.  Adjacent minions are Immune to Frost Breath.,,enUS
FP1_030,Loatheb,Naxxramas,Minion,Legendary,Battlecry,1,,,5,5,5,True,,Samwise,<b>Battlecry:</b> Enemy spells cost (5) more next turn.,Loatheb used to be a simple Bog Beast.  This is why we need stricter regulations on mining and agriculture.,enUS
NAX9_07,Mark of the Horsemen,Naxxramas,Spell,,,0,,,5,,,,,,Give your minions and your weapon +1/+1.,,enUS
NAX14_04,Pure Cold,Naxxramas,Spell,,Freeze,1,,,5,,,,,,"Deal $8 damage to the enemy hero, and <b>Freeze</b> it.",,enUS
NAX4_03H,Skeleton,Naxxramas,Minion,,,0,,,5,5,5,,,,,,enUS
FP1_012,Sludge Belcher,Naxxramas,Minion,Rare,Taunt#Deathrattle,2,,,5,5,3,True,,Nate Bowden,"<b>Taunt
Deathrattle:</b> Summon a 1/2 Slime with <b>Taunt</b>.",DO NOT GIVE HIM A ROOT BEER.,enUS
FP1_008,Spectral Knight,Naxxramas,Minion,Common,,0,,,5,6,4,True,,Chris Rahn,Can't be targeted by spells or Hero Powers.,What do Faerie Dragons and Spectral Knights have in common?  They both love pasta!,enUS
NAX8_05t,Spectral Rider,Naxxramas,Minion,,,0,,,5,6,0,,,,"At the start of your turn, deal 1 damage to your hero.",,enUS
FP1_014,Stalagg,Naxxramas,Minion,Legendary,Deathrattle,1,,,5,4,7,True,,Dany Orizio,"<b>Deathrattle:</b> If Feugen also died this game, summon Thaddius.","Stalagg want to write own flavor text.  ""STALAGG AWESOME!""",enUS
NAX13_05H,Stalagg,Naxxramas,Minion,Legendary,,0,,,5,4,7,,,,,,enUS
NAX9_06,Unholy Shadow,Naxxramas,Hero Power,,,0,,,5,,,,,,"<b>Hero Power</b>
Draw 2 cards.",,enUS
FP1_010,Maexxna,Naxxramas,Minion,Legendary,Poisonous,1,,,6,8,2,True,Beast,Howard Lyon,Destroy any minion damaged by this minion.,"Maexxna gets super mad when people introduce her as ""Maxina"" or ""Maxxy"".",enUS
NAX4_05,Plague,Naxxramas,Spell,,,0,,,6,,,,,,Destroy all non-Skeleton minions.,,enUS
NAX8_05,Unrelenting Rider,Naxxramas,Minion,,Deathrattle,1,,,6,6,5,,,,<b>Deathrattle:</b> Summon a Spectral Rider for your opponent.,,enUS
NAX1_05,Locust Swarm,Naxxramas,Spell,,,0,,,7,,,,,,Deal $3 damage to all enemy minions. Restore #3 Health to your hero.,,enUS
NAX15_04,Chains,Naxxramas,Hero Power,,,0,,,8,,,,,,"<b>Hero Power</b>
Take control of a random enemy minion until end of turn.",,enUS
NAX15_04H,Chains,Naxxramas,Hero Power,,,0,,,8,,,,,,"<b>Hero Power</b>
Take control of a random enemy minion.",,enUS
FP1_013,Kel'Thuzad,Naxxramas,Minion,Legendary,,0,,,8,8,6,True,,Chris Robinson,"At the end of each turn, summon all friendly minions that died this turn.",Kel'Thuzad could not resist the call of the Lich King. Even when it's just a robo-call extolling the Lich King's virtues.,enUS
FP1_014t,Thaddius,Naxxramas,Minion,Legendary,,0,,,10,11,11,,,,,,enUS
BRMA16_1,Atramedes,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA16_1H,Atramedes,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA05_1,Baron Geddon,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA05_1H,Baron Geddon,Blackrock Mountain,Hero,,,0,,,,50,,,,,,,enUS
BRMA10_6e,Blind With Rage,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Increased Attack.,,enUS
BRMA12_1,Chromaggus,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA12_1H,Chromaggus,Blackrock Mountain,Hero,,,0,,,,60,,,,,,,enUS
BRMA12_9,Chromatic Dragonkin,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA01_1,Coren Direbrew,Blackrock Mountain,Hero,,AIMustPlay,1,,,,30,,,,,,,enUS
BRMA01_1H,Coren Direbrew,Blackrock Mountain,Hero,,AIMustPlay,1,,,,30,,,,,,,enUS
BRMA12_8te,Draconic Lineage,Blackrock Mountain,Enchantment,,,0,,,,,,,,,+2/+2,,enUS
BRM_020e,Draconic Power,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Increased stats.,,enUS
BRM_033e,Dragon Blood,Blackrock Mountain,Enchantment,,,0,,,,,,,,,+1/+1,,enUS
BRM_003e,Dragon's Might,Blackrock Mountain,Enchantment,,OneTurnEffect,1,Mage,,,,,,,,Costs (3) less this turn.,,enUS
BRMA03_1,Emperor Thaurissan,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA03_1H,Emperor Thaurissan,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRM_010b,Fire Hawk Form,Blackrock Mountain,Spell,Common,,0,Druid,,,,,,,,Transform into a 2/5 minion.,,enUS
BRM_010a,Firecat Form,Blackrock Mountain,Spell,Common,,0,Druid,,,,,,,,Transform into a 5/2 minion.,,enUS
BRMA04_1,Garr,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA04_1H,Garr,Blackrock Mountain,Hero,,,0,,,,45,,,,,,,enUS
BRMA08_1,General Drakkisath,Blackrock Mountain,Hero,,,0,,,,50,,,,,,,enUS
BRMA08_1H,General Drakkisath,Blackrock Mountain,Hero,,,0,,,,50,,,,,,,enUS
BRMA02_1H,High Justice Grimstone,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA02_1,High Justice Grimstone,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA07_1,Highlord Omokk,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA07_1H,Highlord Omokk,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA16_5e,I hear you...,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Increased Attack.,,enUS
BRM_028e,Imperial Favor,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Costs (1) less.,,enUS
BRMA10_3e,Incubation,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Increased Health.,,enUS
BRMA08_2,Intense Gaze,Blackrock Mountain,Hero Power,,,0,,,,,,,,,"<b>Passive Hero Power</b>
All cards cost (1). Players are capped at 1 Mana Crystal.",,enUS
BRMA08_2H,Intense Gaze,Blackrock Mountain,Hero Power,,,0,,,,,,,,,"<b>Passive Hero Power</b>
All cards cost (1). You are capped at 2 Mana Crystals, and opponent at 1.",,enUS
BRM_024e,Large Talons,Blackrock Mountain,Enchantment,,,0,,,,,,,,,+3/+3.,,enUS
BRM_011t,Lava Shock,Blackrock Mountain,Enchantment,,OneTurnEffect,1,Shaman,,,,,,,,Cards you play this turn don't cause <b>Overload</b>.,,enUS
BRMA05_3e,Living Bomb,Blackrock Mountain,Enchantment,,,0,,,,,,,,,"On Geddon's turn, deal 5 damage to all of your stuff.",,enUS
BRMA05_3He,Living Bomb,Blackrock Mountain,Enchantment,,,0,,,,,,,,,"On Geddon's turn, deal 10 damage to all of your stuff.",,enUS
BRMA13_1,Lord Victor Nefarius,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA13_1H,Lord Victor Nefarius,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA06_1,Majordomo Executus,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA06_1H,Majordomo Executus,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA15_1,Maloriak,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA15_1H,Maloriak,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRM_001e,Melt,Blackrock Mountain,Enchantment,,OneTurnEffect,1,Priest,,,,,,,,Attack changed to 0 this turn.,,enUS
BRMA13_3,Nefarian,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA13_3H,Nefarian,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA17_2,Nefarian,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA17_2H,Nefarian,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA14_1,Omnotron Defense System,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA14_1H,Omnotron Defense System,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRM_012e,On Fire!,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Increased Attack.,,enUS
BRMA17_3,Onyxia,Blackrock Mountain,Hero,,,0,,,,15,,,,,,,enUS
BRMA17_3H,Onyxia,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA15_2He,Potion of Might,Blackrock Mountain,Enchantment,,,0,,,,,,,,,+2/+2.,,enUS
BRM_014e,Power Rager,Blackrock Mountain,Enchantment,,,0,Hunter,,,,,,,,+3/+3,,enUS
BRMA06_3,Ragnaros the Firelord,Blackrock Mountain,Hero,,,0,,,,8,,,,,,,enUS
BRMA06_3H,Ragnaros the Firelord,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRM_027h,Ragnaros the Firelord,Blackrock Mountain,Hero,,,0,,,,8,,,,,,,enUS
BRMA10_1,Razorgore the Untamed,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA10_1H,Razorgore the Untamed,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA09_1,Rend Blackhand,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA09_1H,Rend Blackhand,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA16_3e,Sonic Breath,Blackrock Mountain,Enchantment,,,0,,,,,,,,,+3 Attack.,,enUS
BRMA15_2,The Alchemist,Blackrock Mountain,Hero Power,,,0,,,,,,,,,"<b>Passive Hero Power</b>
Whenever a minion is summoned, swap its Attack and Health.",,enUS
BRMA15_2H,The Alchemist,Blackrock Mountain,Hero Power,,,0,,,,,,,,,"<b>Passive Hero Power</b>
Minions' Attack and Health are swapped.
Your minions have +2/+2.",,enUS
BRM_004e,Twilight Endurance,Blackrock Mountain,Enchantment,,,0,,,,,,,,,Increased Health.,,enUS
BRM_018e,Unchained!,Blackrock Mountain,Enchantment,,,0,Paladin,,,,,,,,Your next Dragon costs (2) less.,,enUS
BRMA11_1,Vaelastrasz the Corrupt,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA11_1H,Vaelastrasz the Corrupt,Blackrock Mountain,Hero,,,0,,,,30,,,,,,,enUS
BRMA14_2H,Activate Arcanotron,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Activate Arcanotron!",,enUS
BRMA14_3,Arcanotron,Blackrock Mountain,Minion,Legendary,Spell Damage,1,,,0,2,2,,Mech,,Both players have <b>Spell Damage +2</b>.,,enUS
BRMA12_2,Brood Affliction,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand.",,enUS
BRMA12_2H,Brood Affliction,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand.",,enUS
BRMA11_3,Burning Adrenaline,Blackrock Mountain,Spell,,,0,,,0,,,,,,Deal $2 damage to the enemy hero.,,enUS
BRMA13_8,"DIE, INSECT!",Blackrock Mountain,Spell,,AffectedBySpellPower,1,,,0,,,,,,Deal $8 damage to a random enemy.,,enUS
BRMA16_2H,Echolocate,Blackrock Mountain,Hero Power,,,0,,,0,,,,,,"<b>Hero Power</b>
Equip a weapon that grows as your opponent plays cards.",,enUS
BRMA11_2,Essence of the Red,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Each player draws 2 cards.",,enUS
BRMA11_2H,Essence of the Red,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Each player draws 3 cards. Gain a Mana Crystal.",,enUS
BRMA04_3,Firesworn,Blackrock Mountain,Minion,,Deathrattle,1,,,0,5,0,,,,<b>Deathrattle:</b> Deal 1 damage to the enemy hero for each Firesworn that died this turn.,,enUS
BRMA04_3H,Firesworn,Blackrock Mountain,Minion,,Deathrattle,1,,,0,5,0,,,,<b>Deathrattle:</b> Deal 3 damage to the enemy hero for each Firesworn that died this turn.,,enUS
BRMA05_2,Ignite Mana,Blackrock Mountain,Hero Power,,,0,,,0,,,,,,"<b>Hero Power</b>
Deal 5 damage to the enemy hero if they have any unspent Mana.",,enUS
BRMA05_2H,Ignite Mana,Blackrock Mountain,Hero Power,,,0,,,0,,,,,,"<b>Hero Power</b>
Deal 10 damage to the enemy hero if they have any unspent Mana.",,enUS
BRMA02_2H,Jeering Crowd,Blackrock Mountain,Hero Power,,,0,,,0,,,,,,"<b>Hero Power</b>
Summon a 1/1 Spectator with <b>Taunt</b>.",,enUS
BRMA13_6,Living Lava,Blackrock Mountain,Minion,,Taunt,1,,,0,6,6,,,,<b>Taunt</b>,,enUS
BRMA07_2H,ME SMASH,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Destroy a random enemy minion.",,enUS
BRMA17_8,Nefarian Strikes!,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Nefarian rains fire from above!",,enUS
BRMA17_8H,Nefarian Strikes!,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Nefarian rains fire from above!",,enUS
BRMA01_2,Pile On!,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Put a minion from each deck into the battlefield.",,enUS
BRMA01_2H,Pile On!,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Put two minions from your deck and one from your opponent's into the battlefield.",,enUS
BRMA14_11,Recharge,Blackrock Mountain,Spell,,,0,,,0,,,,,,Fill all empty Mana Crystals.,,enUS
BRMA13_5,Son of the Flame,Blackrock Mountain,Minion,,Battlecry,1,,,0,3,6,,,,<b>Battlecry:</b> Deal 6 damage.,,enUS
BRMA10_3H,The Rookery,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,0,,,,,,"<b>Hero Power</b>
Give all Corrupted Eggs +1 Health, then summon one.",,enUS
BRMA13_7,Whirling Ash,Blackrock Mountain,Minion,,Windfury,1,,,0,5,4,,,,<b>Windfury</b>,,enUS
BRMA15_4,Aberration,Blackrock Mountain,Minion,,Charge,1,,,1,1,1,,,,<b>Charge</b>,,enUS
BRM_022t,Black Whelp,Blackrock Mountain,Minion,Common,,0,,,1,1,2,,Dragon,Jaemin Kim,,,enUS
BRMA09_4,Blackwing,Blackrock Mountain,Hero Power,,,0,,,1,,,,,,"<b>Hero Power</b>
Summon a 3/1 Dragonkin. Get a new Hero Power.",,enUS
BRMA09_4H,Blackwing,Blackrock Mountain,Hero Power,,,0,,,1,,,,,,"<b>Hero Power</b>
Summon a 5/4 Dragonkin. Get a new Hero Power.",,enUS
BRMA17_6,Bone Construct,Blackrock Mountain,Minion,,,0,,,1,1,2,,,,,,enUS
BRMA17_6H,Bone Construct,Blackrock Mountain,Minion,,,0,,,1,2,4,,,,,,enUS
BRMA12_6,Brood Affliction: Black,Blackrock Mountain,Spell,,,0,,,1,,,,,,"While this is in your hand, whenever Chromaggus draws a card, he gets another copy of it.",,enUS
BRMA12_5,Brood Affliction: Blue,Blackrock Mountain,Spell,,,0,,,1,,,,,,"While this is in your hand, Chromaggus' spells cost (1) less.",,enUS
BRMA12_7,Brood Affliction: Bronze,Blackrock Mountain,Spell,,,0,,,1,,,,,,"While this is in your hand, Chromaggus' minions cost (1) less.",,enUS
BRMA12_4,Brood Affliction: Green,Blackrock Mountain,Spell,,,0,,,1,,,,,,"While this is in your hand, restore 2 health to your opponent at the start of your turn.",,enUS
BRMA12_3,Brood Affliction: Red,Blackrock Mountain,Spell,,ImmuneToSpellpower,1,,,1,,,,,,"While this is in your hand, take 1 damage at the start of your turn.",,enUS
BRMA10_4,Corrupted Egg,Blackrock Mountain,Minion,,InvisibleDeathrattle,1,,,1,1,0,,,,"When this minion has 4 or more Health, it hatches.",,enUS
BRMA10_4H,Corrupted Egg,Blackrock Mountain,Minion,,InvisibleDeathrattle,1,,,1,3,0,,,,"When this minion has 5 or more Health, it hatches.",,enUS
BRMA02_2t,Dark Iron Spectator,Blackrock Mountain,Minion,,Taunt,1,,,1,1,1,,,,<b>Taunt</b>,,enUS
BRM_022,Dragon Egg,Blackrock Mountain,Minion,Rare,,0,,,1,2,0,True,,Jaemin Kim,"Whenever this minion takes damage, summon a 2/1 Whelp.",Think of them as bullets for your dragon gun.,enUS
BRMA09_4Ht,Dragonkin,Blackrock Mountain,Minion,,,0,,,1,4,5,,Dragon,,,,enUS
BRMA09_4t,Dragonkin,Blackrock Mountain,Minion,,,0,,,1,1,3,,Dragon,,,,enUS
BRMA16_5,Dragonteeth,Blackrock Mountain,Weapon,,,0,,,1,,0,,,,"Whenever your opponent plays a card, gain +1 Attack.",,enUS
BRMA08_3,Drakkisath's Command,Blackrock Mountain,Spell,,,0,,,1,,,,,,Destroy a minion. Gain 10 Armor.,,enUS
BRMA16_2,Echolocate,Blackrock Mountain,Hero Power,,,0,,,1,,,,,,"<b>Hero Power</b>
Equip a weapon that grows as your opponent plays cards.",,enUS
BRMA01_4t,Guzzler,Blackrock Mountain,Minion,,Taunt,1,,,1,1,1,,,,<b>Taunt</b>,,enUS
BRM_006t,Imp,Blackrock Mountain,Minion,,,0,Warlock,,1,1,1,,Demon,,,,enUS
BRMA02_2,Jeering Crowd,Blackrock Mountain,Hero Power,,,0,,,1,,,,,,"<b>Hero Power</b>
Summon a 1/1 Spectator with <b>Taunt</b>.",,enUS
BRMA04_2,Magma Pulse,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,1,,,,,,"<b>Hero Power</b>
Deal 1 damage to all minions.",,enUS
BRMA07_2,ME SMASH,Blackrock Mountain,Hero Power,,,0,,,1,,,,,,"<b>Hero Power</b>
Destroy a random damaged enemy minion.",,enUS
BRMA12_10,Mutation,Blackrock Mountain,Hero Power,,,0,,,1,,,,,,"<b>Hero Power</b>
Discard a random card.",,enUS
BRMA09_3Ht,Old Horde Orc,Blackrock Mountain,Minion,,Taunt,1,,,1,2,2,,,,<b>Taunt</b>,,enUS
BRMA09_3t,Old Horde Orc,Blackrock Mountain,Minion,,Taunt,1,,,1,1,1,,,,<b>Taunt</b>,,enUS
BRMA10_6,Razorgore's Claws,Blackrock Mountain,Weapon,,,0,,,1,,1,,,,"Whenever a Corrupted Egg dies, gain +1 Attack.",,enUS
BRMA16_4,Reverberating Gong,Blackrock Mountain,Spell,,,0,,,1,,,,,,Destroy your opponent's weapon.,,enUS
BRMA10_3,The Rookery,Blackrock Mountain,Hero Power,,AIMustPlay,1,,,1,,,,,,"<b>Hero Power</b>
Give all Corrupted Eggs +1 Health, then summon one.",,enUS
BRMA09_6,The True Warchief,Blackrock Mountain,Spell,,,0,,,1,,,,,,Destroy a Legendary minion.,,enUS
BRMA14_5,Toxitron,Blackrock Mountain,Minion,Legendary,,0,,,1,3,3,,Mech,,"At the start of your turn, deal 1 damage to all other minions.",,enUS
BRMA14_5H,Toxitron,Blackrock Mountain,Minion,Legendary,,0,,,1,4,4,,Mech,,"At the start of your turn, deal 1 damage to all other minions.",,enUS
